run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_type,ocr_gap_category,ocr_priority,capture_strategy,key_count,private_path_supplied,private_path_exists,extension_ok,audit_status,recommended_next_action,candidate_only,manual_verified
pilot-photo-capture-dry-run,ewg_oreo_winter_2010,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,www.ewg.org,https://www.ewg.org/foodscores/products/044000081034-OreoChocolateSandwichCookiesOriginalWinter/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kroger_oreo_current,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,current_2020s,www.kroger.com,https://www.kroger.com/p/nabisco-original-oreos/0004400003202,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,smartlabel_oreo_143,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,current_2020s,smartlabel.mondelez.info,https://smartlabel.mondelez.info/00044000033262-0001-en-US/index.html,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,walmart_oreo_current,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,current_2020s,business.walmart.com,https://business.walmart.com/ip/Oreo-Original-Cookie-13-29-oz/16255757318,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_10,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,www.poptarts.com,https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html?bvstate=pg%3A15%2Fct%3Ar,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_6,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2010s,www.foodrepo.org,https://www.foodrepo.org/en/products/47947,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_7,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,smartlabel.kelloggs.com,https://smartlabel.kelloggs.com/Product/Index/038000317316,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_8,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,www.poptarts.com,https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_9,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,www.walmart.com,https://www.walmart.com/ip/759722026,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_0,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_1,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label;1980s_or_earlier,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ACampbell%27s_Condensed_Tomato_Soup%2C_1905.jpg,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_2,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/library_of_congress/50251904946,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_3,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label;1980s_or_earlier,www.loc.gov,https://www.loc.gov/pictures/item/2020736882/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_0,cheerios_original,Cheerios Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/5938738892,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_2,cheerios_original,Cheerios Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/3523028765/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_3,cheerios_original,Cheerios Original,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4350285509,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_4,cheerios_original,Cheerios Original,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/533392194,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_5,cheerios_original,Cheerios Original,1990s,theimaginaryworld.com,https://theimaginaryworld.com/cbarch.html,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_6,cheerios_original,Cheerios Original,1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_0,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;1980s_or_earlier,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_2,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3267332145/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_3,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/roitberg/6351768138,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_4,coca_cola_classic,Coca-Cola Classic,1990s,www.flickr.com,https://www.flickr.com/photos/therog77/3200756272/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_0,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_1,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_2,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_3,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_4,doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4269595755,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_5,doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_0,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label,laurelleaffarm.com,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_2,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label;1980s_or_earlier,antiqueadvertising.com,https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_0,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6175679516,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_1,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/8404786724,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_2,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,www.ebay.com,https://www.ebay.com/itm/358501292533,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_3,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4052133216,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_4,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/24398011379/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_5,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s,americanhistory.si.edu,https://americanhistory.si.edu/collections/object/nmah_1181820,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
